Sensor.Gene	Sensor.Name	Sensor.Type	Sensor.Pathway	HMDB.ID	Metabolite.Name	Metabolite.Class	Metabolite.Pathway	Long.Range.Channel	Evidences	Sources
Esr1	Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)	receptor	WP5434: Cancer pathways; WP4414: Regulation of RUNX2 expression and activity; WP4432: ESR-mediated signaling; WP4105: Transcriptional regulation by RUNX1; WP4977: Extra-nuclear estrogen signaling; WP712: Estrogen signaling; WP2593: JAK/STAT pathway; WP2781: Signaling by ERBB4; WP4483: Relationship between inflammation, COX-2 and EGFR; WP4086: Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors; WP2586: Aryl hydrocarbon receptor pathway; WP2034: Leptin signaling; WP2882: Nuclear receptors meta-pathway; WP170: Nuclear receptors; WP2881: Estrogen receptor pathway; WP2653: PIP3 activates AKT signaling	HMDB0000153	Estriol	Lipids and lipid-like molecules		Amniotic Fluid,Blood,Urine	27471150	Mebocost
Esr1	Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)	receptor	WP5434: Cancer pathways; WP4414: Regulation of RUNX2 expression and activity; WP4432: ESR-mediated signaling; WP4105: Transcriptional regulation by RUNX1; WP4977: Extra-nuclear estrogen signaling; WP712: Estrogen signaling; WP2593: JAK/STAT pathway; WP2781: Signaling by ERBB4; WP4483: Relationship between inflammation, COX-2 and EGFR; WP4086: Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors; WP2586: Aryl hydrocarbon receptor pathway; WP2034: Leptin signaling; WP2882: Nuclear receptors meta-pathway; WP170: Nuclear receptors; WP2881: Estrogen receptor pathway; WP2653: PIP3 activates AKT signaling	HMDB0060666	Endoxifen	Phenylpropanoids and polyketides		Blood,Urine	27178332;	MetaChatDB
Esr1	Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)	receptor	WP5434: Cancer pathways; WP4414: Regulation of RUNX2 expression and activity; WP4432: ESR-mediated signaling; WP4105: Transcriptional regulation by RUNX1; WP4977: Extra-nuclear estrogen signaling; WP712: Estrogen signaling; WP2593: JAK/STAT pathway; WP2781: Signaling by ERBB4; WP4483: Relationship between inflammation, COX-2 and EGFR; WP4086: Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors; WP2586: Aryl hydrocarbon receptor pathway; WP2034: Leptin signaling; WP2882: Nuclear receptors meta-pathway; WP170: Nuclear receptors; WP2881: Estrogen receptor pathway; WP2653: PIP3 activates AKT signaling	HMDB0000145	Estrone	Lipids and lipid-like molecules	Androgen and Estrogen Metabolism; Sulfur metabolism	Blood,Urine	9228655	Mebocost
Esr1	Estrogen receptor (ER) (ER-alpha) (Estradiol receptor) (Nuclear receptor subfamily 3 group A member 1)	receptor	WP5434: Cancer pathways; WP4414: Regulation of RUNX2 expression and activity; WP4432: ESR-mediated signaling; WP4105: Transcriptional regulation by RUNX1; WP4977: Extra-nuclear estrogen signaling; WP712: Estrogen signaling; WP2593: JAK/STAT pathway; WP2781: Signaling by ERBB4; WP4483: Relationship between inflammation, COX-2 and EGFR; WP4086: Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors; WP2586: Aryl hydrocarbon receptor pathway; WP2034: Leptin signaling; WP2882: Nuclear receptors meta-pathway; WP170: Nuclear receptors; WP2881: Estrogen receptor pathway; WP2653: PIP3 activates AKT signaling	HMDB0000151	Estradiol	Lipids and lipid-like molecules	Androgen and Estrogen Metabolism	Blood,Cerebrospinal Fluid (CSF),Saliva,Urine	28490809; 9925803;	Mebocost; MetaChatDB; MetalinkDB
Esr2	Estrogen receptor beta (ER-beta) (Nuclear receptor subfamily 3 group A member 2)	receptor	WP5434: Cancer pathways; WP4432: ESR-mediated signaling; WP4977: Extra-nuclear estrogen signaling; WP170: Nuclear receptors; WP2653: PIP3 activates AKT signaling	HMDB0000151	Estradiol	Lipids and lipid-like molecules	Androgen and Estrogen Metabolism	Blood,Cerebrospinal Fluid (CSF),Saliva,Urine	25765287; 20173016;	Mebocost; MetaChatDB; MetalinkDB
Esrrg	Estrogen-related receptor gamma (ERR gamma-2) (Estrogen receptor-related protein 3) (Nuclear receptor subfamily 3 group B member 3)	receptor		HMDB0060530	4-Hydroxytamoxifen	Phenylpropanoids and polyketides		Blood,Urine	7439523; 6704959	MetaChatDB
Esrrg	Estrogen-related receptor gamma (ERR gamma-2) (Estrogen receptor-related protein 3) (Nuclear receptor subfamily 3 group B member 3)	receptor		HMDB0032133	Bisphenol A	Benzenoids		Blood,Urine	35220427; 27771500	MetaChatDB
Fabp1	Fatty acid-binding protein, liver (Fatty acid-binding protein 1) (Liver-type fatty acid-binding protein) (L-FABP)	transporter	WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha	HMDB0000673	Linoleic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	1594582	MetaChatDB
Fabp1	Fatty acid-binding protein, liver (Fatty acid-binding protein 1) (Liver-type fatty acid-binding protein) (L-FABP)	transporter	WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha	HMDB0000207	Oleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	3349060	MetaChatDB
Fabp1	Fatty acid-binding protein, liver (Fatty acid-binding protein 1) (Liver-type fatty acid-binding protein) (L-FABP)	transporter	WP3942: PPAR signaling; WP2878: PPAR-alpha pathway; WP2882: Nuclear receptors meta-pathway; WP2797: Regulation of lipid metabolism by PPARalpha	HMDB0003178	Heme		Androgen and Estrogen Metabolism; Arachidonic Acid Metabolism; Arginine and proline metabolism; Caffeine Metabolism; Oxidative phosphorylation; Porphyrin Metabolism; Primary bile acid biosynthesis; Purine metabolism; Retinol Metabolism; Steroid Biosynthesis; Steroidogenesis; Sulfur metabolism; Tryptophan metabolism	Feces,Saliva	26443794	MetaChatDB
Fabp3	Fatty acid-binding protein, heart (Fatty acid-binding protein 3) (Heart-type fatty acid-binding protein) (H-FABP) (Mammary-derived growth inhibitor) (MDGI) (Muscle fatty acid-binding protein) (M-FABP)	transporter	WP3942: PPAR signaling	HMDB0001043	Arachidonic acid	Lipids and lipid-like molecules	Arachidonic Acid Metabolism; alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	24855640; 30496735	MetaChatDB
Fabp4	Fatty acid-binding protein, adipocyte (Adipocyte lipid-binding protein) (ALBP) (Adipocyte-type fatty acid-binding protein) (A-FABP) (AFABP) (Fatty acid-binding protein 4)	transporter	WP3942: PPAR signaling; WP5071: PPAR-gamma pathway	HMDB0000042	Acetic acid	Organic acids and derivatives	Amino Sugar Metabolism; Aspartate Metabolism; Pyruvate metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	39453486	MetaChatDB
Fabp5	Fatty acid-binding protein 5 (Epidermal-type fatty acid-binding protein) (E-FABP) (Fatty acid-binding protein, epidermal) (Psoriasis-associated fatty acid-binding protein homolog) (PA-FABP)	transporter	WP4421: Signaling by retinoic acid; WP4049: Neutrophil degranulation	HMDB0000673	Linoleic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	40080571	MetaChatDB
Fabp6	Gastrotropin (GT) (Fatty acid-binding protein 6) (Ileal lipid-binding protein) (ILBP) (Intestinal 15 kDa protein) (I-15P) (Intestinal bile acid-binding protein) (I-BABP)	transporter	WP5012: NR1H2 and NR1H3-mediated signaling	HMDB0000518	Chenodeoxycholic acid	Lipids and lipid-like molecules	Primary bile acid biosynthesis	Bile,Blood,Feces,Urine	29058872	MetaChatDB
Fabp7	Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)	transporter	WP2722: Signaling by NOTCH3	HMDB0001999	Eicosapentaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Feces,Sweat,Urine	28292269	MetaChatDB
Fabp7	Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)	transporter	WP2722: Signaling by NOTCH3	HMDB0000207	Oleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	36325660	MetaChatDB
Fabp7	Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)	transporter	WP2722: Signaling by NOTCH3	HMDB0000673	Linoleic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	32931863	MetaChatDB
Fabp7	Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)	transporter	WP2722: Signaling by NOTCH3	HMDB0001043	Arachidonic acid	Lipids and lipid-like molecules	Arachidonic Acid Metabolism; alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	2465609	MetaChatDB
Fabp7	Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)	transporter	WP2722: Signaling by NOTCH3	HMDB0002183	Docosahexaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Urine	34444824	MetaChatDB
Ffar1	Free fatty acid receptor 1 (G-protein coupled receptor 40)	receptor	WP4424: G alpha (q) signaling events; WP3958: GPR40 role in insulin secretion; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0002183	Docosahexaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Urine	29981843; 29321392	MetaChatDB
Ffar1	Free fatty acid receptor 1 (G-protein coupled receptor 40)	receptor	WP4424: G alpha (q) signaling events; WP3958: GPR40 role in insulin secretion; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000207	Oleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	39171292	MetalinkDB
Ffar1	Free fatty acid receptor 1 (G-protein coupled receptor 40)	receptor	WP4424: G alpha (q) signaling events; WP3958: GPR40 role in insulin secretion; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000220	Palmitic acid	Lipids and lipid-like molecules	Fatty Acid Elongation In Mitochondria; Fatty acid Metabolism; Glycerolipid Metabolism; Primary bile acid biosynthesis; Steroid Biosynthesis	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	30972025; 35203397; 31487233	MetalinkDB
Ffar1	Free fatty acid receptor 1 (G-protein coupled receptor 40)	receptor	WP4424: G alpha (q) signaling events; WP3958: GPR40 role in insulin secretion; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000673	Linoleic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	37216523	MetalinkDB
Ffar2	Free fatty acid receptor 2 (G-protein coupled receptor 43)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000042	Acetic acid	Organic acids and derivatives	Amino Sugar Metabolism; Aspartate Metabolism; Pyruvate metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	32997697	MetaChatDB
Ffar2	Free fatty acid receptor 2 (G-protein coupled receptor 43)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000039	Butyric acid	Lipids and lipid-like molecules	Butyrate Metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	31487233; 34112743; 34926327	MetaChatDB; MetalinkDB
Ffar3	Free fatty acid receptor 3 (G-protein coupled receptor 41)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000039	Butyric acid	Lipids and lipid-like molecules	Butyrate Metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	35203397; 31487233	MetalinkDB
Ffar3	Free fatty acid receptor 3 (G-protein coupled receptor 41)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors); WP455: GPCRs, class A rhodopsin-like	HMDB0000042	Acetic acid	Organic acids and derivatives	Amino Sugar Metabolism; Aspartate Metabolism; Pyruvate metabolism	Blood,Breast Milk,Breath,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	35328722	MetaChatDB
Ffar4	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors)	HMDB0001999	Eicosapentaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Feces,Sweat,Urine	27489163;	Mebocost; MetaChatDB; MetalinkDB
Ffar4	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors)	HMDB0003229	Palmitoleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	33091626	MetalinkDB
Ffar4	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors)	HMDB0002183	Docosahexaenoic acid	Lipids and lipid-like molecules	alpha-Linolenic acid metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Urine	24005906;	Mebocost; MetaChatDB; MetalinkDB
Ffar4	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors)	HMDB0000827	Stearic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	31487233	MetalinkDB
Ffar4	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors)	HMDB0000220	Palmitic acid	Lipids and lipid-like molecules	Fatty Acid Elongation In Mitochondria; Fatty acid Metabolism; Glycerolipid Metabolism; Primary bile acid biosynthesis; Steroid Biosynthesis	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Sweat,Urine	38432147	MetalinkDB
Ffar4	Free fatty acid receptor 4 (G-protein coupled receptor 120) (G-protein coupled receptor 129) (G-protein coupled receptor GT01) (G-protein coupled receptor PGR4) (Omega-3 fatty acid receptor 1)	receptor	WP4424: G alpha (q) signaling events; WP4419: Class A/1 (rhodopsin-like receptors)	HMDB0000207	Oleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	40023990	MetalinkDB
Fgfr3	Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (CD antigen CD333)	receptor	WP5434: Cancer pathways; WP3932: Focal adhesion: PI3K-Akt-mTOR-signaling; WP4540: Hippo signaling regulation; WP4541: Hippo-Merlin signaling dysregulation; WP382: MAPK signaling; WP5475: Hallmark of cancer: sustaining proliferative signaling; WP3336: Signaling by FGFR3; WP51: Regulation of actin cytoskeleton; WP4767: FGFR3 signaling in chondrocyte proliferation and terminal differentiation; WP3413: NOTCH1 regulation of endothelial cell calcification; WP4223: Ras signaling; WP4172: PI3K-Akt signaling	HMDB0001448	Sulfate	Homogeneous non-metal compounds	Androgen and Estrogen Metabolism; Starch and sucrose metabolism; Sulfur metabolism	Blood,Feces,Saliva,Sweat,Urine	37286607	MetalinkDB
Flvcr1	Choline/ethanolamine transporter FLVCR1 (Feline leukemia virus subgroup C receptor-related protein 1) (Feline leukemia virus subgroup C receptor) (hFLVCR) (Heme transporter FLVCR1)	receptor,transporter		HMDB0000149	Ethanolamine	Organic nitrogen compounds	Phospholipid Biosynthesis	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	38693265	MetaChatDB
Flvcr2	Choline/ethanolamine transporter FLVCR2 (Calcium-chelate transporter) (CCT) (Feline leukemia virus subgroup C receptor-related protein 2) (Heme transporter FLVCR2)	transporter		HMDB0003178	Heme		Androgen and Estrogen Metabolism; Arachidonic Acid Metabolism; Arginine and proline metabolism; Caffeine Metabolism; Oxidative phosphorylation; Porphyrin Metabolism; Primary bile acid biosynthesis; Purine metabolism; Retinol Metabolism; Steroid Biosynthesis; Steroidogenesis; Sulfur metabolism; Tryptophan metabolism	Feces,Saliva	25582857	MetaChatDB
Flvcr2	Choline/ethanolamine transporter FLVCR2 (Calcium-chelate transporter) (CCT) (Feline leukemia virus subgroup C receptor-related protein 2) (Heme transporter FLVCR2)	transporter		HMDB0000149	Ethanolamine	Organic nitrogen compounds	Phospholipid Biosynthesis	Blood,Breast Milk,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	38778100	MetaChatDB
Folr1	Folate receptor alpha (FR-alpha) (Adult folate-binding protein) (FBP) (Folate receptor 1) (Folate receptor, adult) (KB cells FBP) (Ovarian tumor-associated antigen MOv18)	receptor,transporter		HMDB0001396	5-Methyltetrahydrofolic acid	Organoheterocyclic compounds	Glycine, serine and threonine metabolism; Methionine Metabolism; One carbon pool by folate	Blood,Cerebrospinal Fluid (CSF),Urine	Recon2	Mebocost
Fzd2	Frizzled-2 (Fz-2) (hFz2) (FzE2)	receptor	WP5434: Cancer pathways; WP3558: Beta-catenin independent WNT signaling; WP3339: TCF dependent signaling in response to WNT; WP399: Wnt signaling and pluripotency; WP428: Wnt signaling; WP4420: Class B/2 (secretin family receptors)	HMDB0003229	Palmitoleic acid	Lipids and lipid-like molecules		Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	29748286	MetalinkDB
Gabbr1	Gamma-aminobutyric acid type B receptor subunit 1 (GABA-B receptor 1) (GABA-B-R1) (GABA-BR1) (GABABR1) (Gb1)	receptor	WP4457: GABA receptor activation; WP2669: Potassium Channels; WP501: GPCRs, class C metabotropic glutamate, pheromone; WP4423: G alpha (i) signaling events; WP4159: GABA receptor signaling; WP4418: Class C/3 (metabotropic glutamate/pheromone receptors)	HMDB0000112	gamma-Aminobutyric acid	Organic acids and derivatives	Glutamate Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	17266109; 22253714; 26298628;	Mebocost; MetalinkDB
Gabbr2	Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20)	receptor	WP4457: GABA receptor activation; WP2669: Potassium Channels; WP501: GPCRs, class C metabotropic glutamate, pheromone; WP4423: G alpha (i) signaling events; WP4159: GABA receptor signaling; WP4418: Class C/3 (metabotropic glutamate/pheromone receptors)	HMDB0000112	gamma-Aminobutyric acid	Organic acids and derivatives	Glutamate Metabolism	Blood,Cerebrospinal Fluid (CSF),Feces,Saliva,Urine	30610899;	Mebocost; MetalinkDB
